brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,Car_Age,Price_per_KM,Milage_per_Year,Price_per_Year,Is_Automatic
Toyota,Tundra SR5 Double Cab,2005,199400,Gasoline,282.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,8500.0,21,0.042627669871264436,9063.636363636364,386.3636363636364,0
RAM,2500 Powerwagon,2013,84220,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,26500.0,13,0.3146483656095273,6015.714285714285,1892.857142857143,0
Mercedes-Benz,S-Class S 550 4MATIC,2016,67280,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,41999.0,10,0.6242326957090412,6116.363636363636,3818.090909090909,0
Volkswagen,Passat 2.0T R-Line,2021,16538,Gasoline,2.0 Liter TSI,Automatic,Reflex Silver,Titan Black,None reported,Yes,25998.0,5,1.5719209142027935,2756.3333333333335,4333.0,1
Toyota,Tundra Platinum,2018,66000,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,51000.0,8,0.772715564915683,7333.333333333333,5666.666666666667,0
Cadillac,Escalade Luxury,2018,53450,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,49999.0,8,0.9354174851733363,5938.888888888889,5555.444444444444,0
Volkswagen,Golf Alltrack TSI SE,2018,63277,Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,20900.0,8,0.3302885679066974,7030.777777777777,2322.222222222222,0
Nissan,Altima 2.5 S,2020,30900,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,21000.0,6,0.6795896572926442,4414.285714285715,3000.0,0
Mercedes-Benz,GLA 250 Base 4MATIC,2019,60854,Gasoline,2.0 Liter Turbo,Automatic,White,Black,None reported,Yes,25498.0,7,0.41899597403664446,7606.75,3187.25,1
Ford,F-150 Platinum,2015,85000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,31000.0,11,0.36470159174597944,7083.333333333333,2583.3333333333335,0
Toyota,RAV4 SE,2016,108130,Gasoline,176.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Orange,None reported,Yes,18500.0,10,0.17108877195253905,9830.0,1681.8181818181818,0
Toyota,4Runner TRD Sport,2023,11400,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,46000.0,3,4.034733795281116,2850.0,11500.0,0
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,63300,Gasoline,362.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,22800.0,13,0.3601838833509739,4521.428571428572,1628.5714285714287,0
Tesla,Model Y Performance,2020,27500,Gasoline,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,44000.0,6,1.5999418202974438,3928.5714285714284,6285.714285714285,0
BMW,X5 xDrive 35i Sport Activity,2012,122600,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,12900.0,14,0.10521937015195634,8173.333333333333,860.0,0
Dodge,Charger Base,2006,145565,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,4500.0,20,0.030913812291331767,6931.666666666667,214.28571428571428,0
Ford,Transit-250 Base,2016,66500,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Gray,None reported,Yes,27000.0,10,0.4060089321965083,6045.454545454545,2454.5454545454545,0
BMW,330 i xDrive,2017,75000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,20000.0,9,0.2666631111585179,7500.0,2000.0,0
Mazda,CX-5 Grand Touring,2021,24781,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Machine Gray Metallic,Black,None reported,Yes,28991.0,5,1.1698410136389314,4130.166666666667,4831.833333333333,0
BMW,X5 M Base,2013,67000,Gasoline,555.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,24500.0,13,0.3656661840868047,4785.714285714285,1750.0,0
Audi,Q5 2.0T Premium Plus,2019,24500,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,–,None reported,Yes,31000.0,7,1.2652544794090037,3062.5,3875.0,0
Audi,S5 3.0T Prestige,2013,37500,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,26000.0,13,0.6933148449374683,2678.5714285714284,1857.142857142857,0
Nissan,GT-R Premium,2013,101000,Gasoline,545.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,59000.0,13,0.584152632152157,7214.285714285715,4214.285714285715,0
Tesla,Model 3 Long Range,2020,25000,Gasoline,425.0HP Electric Motor Electric Fuel System,1-Speed A/T,Blue,Black,None reported,Yes,49995.0,6,1.9997200111995521,3571.4285714285716,7142.142857142857,0
Toyota,Camry Solara SLE V6,2000,245000,Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,2500.0,26,0.010204039983510271,9074.074074074075,92.5925925925926,0
Tesla,Model Y Long Range,2021,49252,Gasoline,Electric,1-Speed Automatic,Deep Blue Metallic,Black,None reported,Yes,37999.0,5,0.7715063041845167,8208.666666666666,6333.166666666667,0
Buick,Cascada Base,2016,103814,Gasoline,200.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,14995.0,10,0.14443962818475173,9437.636363636364,1363.1818181818182,0
Toyota,4Runner Venture,2021,27000,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,48500.0,5,1.7962297692678049,4500.0,8083.333333333333,0
BMW,530 i xDrive,2021,60942,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Glacier Silver Metallic,Black,None reported,Yes,32085.0,5,0.5264755591290222,10157.0,5347.5,0
BMW,535 i xDrive,2011,100780,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,12000.0,15,0.11907006280945813,6298.75,750.0,0
Tesla,Model S 100D,2018,65000,Gasoline,518.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,41000.0,8,0.6307595267765111,7222.222222222223,4555.555555555556,0
Lexus,GX 460 Base,2012,167000,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,19470.0,14,0.11658612822677708,11133.333333333334,1298.0,0
Chevrolet,Trailblazer SS,2008,161000,Gasoline,390.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,17000.0,18,0.10558940627697964,8473.684210526315,894.7368421052631,0
Subaru,Impreza WRX,2005,90200,Gasoline,227.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,None reported,Yes,12499.0,21,0.13856830855533753,4100.0,568.1363636363636,0
Volkswagen,Passat 2.5 SE,2012,159870,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,9750.0,14,0.060986670503093116,10658.0,650.0,0
Audi,Q5 40 Premium,2022,14550,Hybrid,201.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,7-Speed A/T,Silver,Brown,None reported,Yes,41500.0,4,2.8520376606418805,2910.0,8300.0,0
INFINITI,Q60 3.0t Red Sport 400,2018,38000,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,White,None reported,Yes,32000.0,8,0.8420831030762348,4222.222222222223,3555.5555555555557,0
Chevrolet,Camaro Z28,2002,35515,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,M/T,Silver,Black,At least 1 accident or damage reported,Yes,21000.0,24,0.5912828021173555,1420.6,840.0,0
Mercedes-Benz,SL-Class SL550 Roadster,2008,33300,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,34500.0,18,1.0360049247770338,1752.6315789473683,1815.7894736842106,0
Mercedes-Benz,C-Class C 300 4MATIC,2016,90189,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,At least 1 accident or damage reported,Yes,17995.0,10,0.1995232287393281,8199.0,1635.909090909091,0
Land,Rover Range Rover Autobiography,2023,1148,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Automatic,Carpathian Grey,Ebony,None reported,Yes,193063.0,3,168.02697998259356,287.0,48265.75,1
Mercedes-Benz,SLK-Class SLK320,2001,59500,Gasoline,215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Beige,None reported,Yes,6500.0,25,0.10924186148131965,2288.4615384615386,250.0,0
Ford,Transit-350 XL,2017,134000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,Yes,26500.0,9,0.19775971821105812,13400.0,2650.0,0
Buick,Enclave Premium,2014,86281,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,18900.0,12,0.2190491643680026,6637.0,1453.8461538461538,0
Porsche,Cayenne AWD,2020,34580,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,56000.0,6,1.6193863682368932,4940.0,8000.0,0
Hyundai,Santa Fe SE,2007,145000,Gasoline,242.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,4200.0,19,0.0289653174805691,7250.0,210.0,0
Mazda,Mazda6 Signature,2021,11737,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,Soul Red Crystal Metallic,Deep Chestnut,None reported,Yes,33687.0,5,2.8699096950076672,1956.1666666666667,5614.5,0
Tesla,Model X Performance,2020,25535,Gasoline,778.0HP Electric Motor Electric Fuel System,A/T,White,Beige,None reported,Yes,68969.0,6,2.700853696741855,3647.8571428571427,9852.714285714286,0
Jeep,Wrangler Unlimited Sport,2016,67499,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Beige,Black,None reported,Yes,27500.0,10,0.4074074074074074,6136.272727272727,2500.0,0
Toyota,4Runner Sport,2004,220450,Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None reported,Yes,8550.0,22,0.03878412889939261,9584.782608695652,371.7391304347826,0
Chevrolet,Silverado 1500 2LT,2018,20200,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,42950.0,8,2.1261323696846692,2244.4444444444443,4772.222222222223,0
Jaguar,XK8 Base,2000,40000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Beige,None reported,Yes,15400.0,26,0.38499037524061896,1481.4814814814815,570.3703703703703,0
Mercedes-Benz,GLA-Class GLA 45 AMG,2015,80300,Gasoline,355.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,22000.0,11,0.27396919091916666,6691.666666666667,1833.3333333333333,0
BMW,330 i xDrive,2017,63150,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,21500.0,9,0.34045383287675574,6315.0,2150.0,0
Volkswagen,Atlas 3.6L SE w/Technology,2018,48210,Gasoline,276.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,24999.0,8,0.5185331148493082,5356.666666666667,2777.6666666666665,0
Nissan,Juke SL,2012,115359,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,9950.0,14,0.08625173370319002,7690.6,663.3333333333334,0
Subaru,Impreza 2.0i Premium,2018,90601,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Beige,None reported,Yes,26000.0,8,0.28696938257433613,10066.777777777777,2888.8888888888887,0
BMW,M5 Base,2000,132200,Gasoline,400.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,26900.0,26,0.20347803723118585,4896.2962962962965,996.2962962962963,0
Mercedes-Benz,Sprinter 2500 Standard Roof,2023,4000,Diesel,211.0HP 2.0L 4 Cylinder Engine Diesel Fuel,9-Speed A/T,White,Black,None reported,Yes,65000.0,3,16.245938515371158,1000.0,16250.0,0
Volkswagen,Beetle 2.0T Final Edition SE,2019,32000,Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,32750.0,7,1.0234055185775444,4000.0,4093.75,0
MINI,Countryman Cooper S ALL4,2016,95070,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,12750.0,10,0.13411029651523598,8642.727272727272,1159.090909090909,0
Nissan,Rogue SL,2017,148000,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,13000.0,9,0.08783724434294363,14800.0,1300.0,0
Lexus,CT 200h Premium,2014,125519,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,16000.0,12,0.12746972594008923,9655.307692307691,1230.7692307692307,0
INFINITI,G37 x,2013,90000,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,14500.0,13,0.16110932100754435,6428.571428571428,1035.7142857142858,0
Audi,A6 2.0T Sport,2018,49650,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,23750.0,8,0.4783388048579082,5516.666666666667,2638.8888888888887,0
Nissan,Altima 2.5 S,2015,149800,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,11600.0,11,0.07743606517980521,12483.333333333334,966.6666666666666,0
Chevrolet,Blazer 1LT,2019,37161,Gasoline,2.5L I4 16V GDI DOHC,9-Speed Automatic,Nightfall Gray Metallic,Jet Black,None reported,Yes,26990.0,7,0.7262795328561433,4645.125,3373.75,0
Dodge,Ram 3500 Quad Cab DRW,2000,188000,–,–,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,10000.0,26,0.05319120642975304,6962.962962962963,370.3703703703704,0
Ford,Transit Connect XLT,2016,111700,E85 Flex Fuel,169.0HP 2.5L 4 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,None reported,Yes,15500.0,10,0.13876330561051378,10154.545454545454,1409.090909090909,0
Mercedes-Benz,S-Class S 550 4MATIC,2016,72784,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,White,None reported,Yes,34900.0,10,0.4794944013189531,6616.727272727273,3172.7272727272725,0
Cadillac,Escalade Base,2007,150000,Gasoline,403.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,9999.0,19,0.06665955560296265,7500.0,499.95,0
Ford,Transit Connect XLT,2012,140450,Gasoline,136.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,8500.0,14,0.06051932702508348,9363.333333333334,566.6666666666666,0
Lexus,IS 250 Base,2010,132700,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,10700.0,16,0.08063239915298302,7805.882352941177,629.4117647058823,0
Dodge,Durango GT,2020,49000,Gasoline,295.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,40000.0,6,0.8163098712271178,7000.0,5714.285714285715,0
Chevrolet,Corvette Stingray w/2LT,2023,2058,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,101999.0,3,49.538125303545414,514.5,25499.75,0
Jeep,Wrangler Unlimited Sahara,2019,23442,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,44500.0,7,1.8982212174209785,2930.25,5562.5,0
Tesla,Model 3 Long Range,2021,23749,Gasoline,Electric,1-Speed Automatic,White,Black,None reported,Yes,35999.0,5,1.5157473684210527,3958.1666666666665,5999.833333333333,0
Toyota,4Runner TRD Pro,2021,35048,Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,Lunar Rock,Black / Graphite,None reported,Yes,52590.0,5,1.5004707694941368,5841.333333333333,8765.0,0
INFINITI,QX60 Base,2016,91239,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,17500.0,10,0.19180184129767647,8294.454545454546,1590.909090909091,0
Porsche,911 Carrera,2022,2950,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,None reported,Yes,131000.0,4,44.39173161640122,590.0,26200.0,0
Ford,F-150 XL,2019,59678,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Gray,Black,None reported,Yes,33700.0,7,0.5646877461083463,7459.75,4212.5,1
BMW,M240 i xDrive,2022,2010,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Purple,Black,None reported,Yes,55000.0,4,27.349577324714073,402.0,11000.0,0
Toyota,Prius Two,2014,80354,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Red,Gray,At least 1 accident or damage reported,Yes,13310.0,12,0.16563997262149213,6181.076923076923,1023.8461538461538,0
Ford,Expedition Max XLT,2018,105674,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,34995.0,8,0.3311568488289567,11741.555555555555,3888.3333333333335,0
Toyota,Tundra Grade,2013,92700,Gasoline,310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,20800.0,13,0.2243772990582626,6621.428571428572,1485.7142857142858,0
Ford,Edge Titanium,2016,101387,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,16000.0,10,0.15780960271432518,9217.0,1454.5454545454545,0
Buick,Envision Essence,2021,36544,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Dark Moon Blue Metallic,Ebony,None reported,Yes,33290.0,5,0.9109317280065673,6090.666666666667,5548.333333333333,0
Audi,Q7 55 Prestige,2019,41000,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,39900.0,7,0.9731469964147216,5125.0,4987.5,0
Chrysler,Town & Country Touring-L,2013,115872,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,9500.0,13,0.08198631260086474,8276.57142857143,678.5714285714286,0
Chevrolet,Cruze LS,2011,135603,Gasoline,136.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,7000.0,15,0.05162089613875697,8475.1875,437.5,0
Ford,F-150 Lariat,2020,26540,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,46995.0,6,1.77065671979202,3791.4285714285716,6713.571428571428,0
Jaguar,XF Premium,2011,35134,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,12400.0,15,0.3529244343247474,2195.875,775.0,0
Jeep,Wrangler Unlimited Rubicon,2020,49990,Gasoline,270.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,53000.0,6,1.0601908343501831,7141.428571428572,7571.428571428572,0
Ford,F-250 Lariat,2011,153818,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,29800.0,15,0.19373419408525605,9613.625,1862.5,0
Jaguar,F-PACE 35t Premium,2017,58060,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,Yes,26000.0,9,0.44780489485196606,5806.0,2600.0,0
Porsche,911 Carrera S,2015,36000,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,84999.0,11,2.361017749506958,3000.0,7083.25,0
Ford,Bronco Badlands Advanced,2022,17000,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,69999.0,4,4.117346038468326,3400.0,13999.8,0
Suzuki,SX4 Base,2013,99982,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Orange,Gray,At least 1 accident or damage reported,Yes,6900.0,13,0.06901173199443905,7141.571428571428,492.85714285714283,0
Ford,EcoSport SES,2019,106000,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,12000.0,7,0.11320647918415865,13250.0,1500.0,0
Honda,Civic EX,2014,82500,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Gray,None reported,Yes,15000.0,12,0.1818159779881456,6346.153846153846,1153.8461538461538,0
Mercedes-Benz,Sprinter 2500 Standard Roof,2018,41500,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,A/T,Gray,Black,None reported,Yes,61000.0,8,1.4698441001421652,4611.111111111111,6777.777777777777,0
BMW,X3 xDrive28i,2015,92984,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,At least 1 accident or damage reported,Yes,17000.0,11,0.1828251868580954,7748.666666666667,1416.6666666666667,0
Nissan,Murano SL,2007,120000,Gasoline,240.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,6750.0,19,0.05624953125390622,6000.0,337.5,0
Chevrolet,Corvette Stingray,2015,25548,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,Yes,49000.0,11,1.9178832831030568,2129.0,4083.3333333333335,0
Ford,F-150 Lariat,2018,65441,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,38000.0,8,0.5806668500351456,7271.222222222223,4222.222222222223,0
Porsche,Cayenne Turbo,2020,39611,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Quartzite Grey Metallic,Black,None reported,Yes,89900.0,6,2.269514288599414,5658.714285714285,12842.857142857143,0
Toyota,Sequoia SR5,2010,154860,Gasoline,310.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,17900.0,16,0.11558752687894305,9109.411764705883,1052.9411764705883,0
Porsche,911 Carrera S,2021,7008,Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,151900.0,5,21.672135825367384,1168.0,25316.666666666668,0
BMW,M8 Gran Coupe Competition,2022,21057,Gasoline,617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,99800.0,4,4.739291480672429,4211.4,19960.0,0
